raw_title,price,condition_raw,location,posted_date,url,photo_count,scraped_at,seller_type,description
New Apple iPhone 17 Pro Max 512 GB Orange,200000,Brand New,"Dhaka, Mirpur",10 hours ago,https://bikroy.com/mirpur/mobile-phones/new-apple-iphone-17-pro-max-512-gb-orange-3XrrfzJc2V7wsAbrCFXNsq6O.html,3,2026-08-28T00:28:52.981927+00:00,individual,"Brand new sealed box. Purchased June 20, 2026. Never opened. Factory warranty from Apple 1 year."
New Apple iPhone 17 Pro 512 GB White,175000,Brand New,"Dhaka, Baridhara",9 hours ago,https://bikroy.com/baridhara/mobile-phones/new-apple-iphone-17-pro-512-gb-white-CpRJoCIo6ZBp6uzqDXI03X9O.html,3,2026-08-28T00:28:53.027786+00:00,individual,"iPhone 17 Pro, Jamuna Future Park."
Apple iPhone 16 Pro Max 256 GB Gold,123000,Used,"Dhaka, Khilgaon",9 hours ago,https://bikroy.com/khilgaon/mobile-phones/apple-iphone-16-pro-max-256-gb-gold-ub6RPsso50ylJwljF4L4I9id.html,5,2026-08-28T00:28:53.601365+00:00,individual,"Price fixed.
Spotless 100% fresh phone.
Physical sim Singapore.
BH100% Cycle 130.
Mobile Town has been selling phones for thirteen (13) years in Khilgaon.
Warranty:-
5-day replacement warranty
5-year service warranty
Our Shop Address:
Mobile Town
Khilgaon Taltola Mosjid Market complex. Shop No: 35 (Ground Floor)"
Apple iPhone 16 Pro Max 256 GB,118990,Used,"Dhaka, Mohammadpur",19 hours ago,https://bikroy.com/mohammadpur/mobile-phones/apple-iphone-16-pro-max-256-gb-8oFroKP9PxWAAKCddOE3bE2R.html,3,2026-08-28T00:28:54.258763+00:00,individual,"Apple iPhone 16 Pro Max 256Gb Global 
Physical Sim +Esim
Pre-Owned Device
Battery Health 99%
Full Fresh Conditions 
Full Boxed
Natural Color 
 7 days replacement and 1 year service warranty
Reach Us
Phonomania
Shop No: 623, Level-6
Tokyo Square
Japan Garden City, Ring Road
Mohammadpur, 1207"
Apple iPhone 16 Pro Max 512 GB Rose Gold,126000,Used,"Dhaka, Baridhara",10 hours ago,https://bikroy.com/baridhara/mobile-phones/apple-iphone-16-pro-max-512-gb-rose-gold-pFTS2nrnZ8ddsbLZ8MfR7U8q.html,5,2026-08-28T00:28:54.938604+00:00,individual,"iPhone 16 Pro Max 512GB, 92% battery health, Singapore variant, full boxed."
New Apple iPhone 16 Pro Max 256 GB Gold,135000,Brand New,"Dhaka, Mirpur",06/08,https://bikroy.com/mirpur/mobile-phones/new-apple-iphone-16-pro-max-256-gb-gold-2HLLwl9UYWlJK1Sv0dpkQkK7.html,5,2026-08-28T00:28:55.466302+00:00,individual,"Full brand new iPhone Room- 256gb Singapore variant still has 1 month warranty, the phone has been used with great care. If anyone wants to buy, please knock, do not disturb with unnecessary texts
Address : Mirpur-12 Pallabi Sujat Nagar"
New Apple iPhone 16 Pro Max 256 GB Gold,125000,Brand New,"Dhaka, Khilgaon",30/07,https://bikroy.com/khilgaon/mobile-phones/new-apple-iphone-16-pro-max-256-gb-gold-8EfI7zJX5leXbtcPzFIRFhUY.html,3,2026-08-28T00:28:56.052459+00:00,individual,"BH 88%
Box Available"
Apple iPhone 16 Pro Max BH100% CYCLE115 Only (Used),118999,Used,"Dhaka, Khilgaon",10 hours ago,https://bikroy.com/khilgaon/mobile-phones/apple-iphone-16-pro-max-bh100-cycle115-only-used-q1j7kVy4gbqgzRHd6QOmoBtA.html,0,2026-08-28T00:28:56.600365+00:00,individual,"Price fixed.
100% fresh spotless phone.
USA version.
Storage 256GB
BH100%
Spotless 100% fresh phone.
charging time only 115 times.
With still now apple care warranty lest.
এই ফোন শোরুমে এসে যদি কোন সমস্যা বা খোলা ফিটিং দেখাতে পারেন তাহলে দ্বিগুণ গাড়ি ভাড়া জরিমানা জরিমানা দেয়া হবে। 
Fullbox with all & everything. 
🎈Mobile Town is selling phone thirteen(13 )years long at Khilgaon & beginner of buy,sell,exchange shop#️⃣1️⃣
ওয়ারেন্টি:-
5 দিনের রিপলেস ওয়ারেন্টি
5 বছর Service ওয়ারেন্টি 
Our Shop Address :
Mobile Town
Khilgaon Taltola Mosjid Market complex.Shop No:35(Ground Floor Show more"
Apple iPhone 17 Pro Max 256 GB Orange,147000,Used,"Dhaka, Khilgaon",9 hours ago,https://bikroy.com/khilgaon/mobile-phones/apple-iphone-17-pro-max-256-gb-orange-kyByWQCBBnbYPimcQf5Odbc2.html,3,2026-08-28T00:28:57.375316+00:00,individual,"Fullbox & full fresh.
No scratch or dent.
Physical sim Australia.
BH100%
120times.
Mobile Town has been selling phones for thirteen (13) years in Khilgaon.
5-day replacement warranty
5-year service warranty
Address:
Mobile Town
Khilgaon Taltola Mosjid Market complex. Shop No: 35 (Ground Floor)"
Apple iPhone 16 Pro Max 512 GB,115000,Used,"Dhaka, Chaukbazar",02/08,https://bikroy.com/chaukbazar/mobile-phones/apple-iphone-16-pro-max-512-gb-mPHvNeuNOK6JuSZX5JJ23APn.html,5,2026-08-28T00:28:57.718945+00:00,individual,"iPhone 16 Pro Max 512 Desert Titanium for sale. Dubai variant bought from Apple Store Dubai. Phone was used by my sister. Not a single scratch or anything you can verify and check any way you want battery health 86% cycle count 388.
Full boxed. Location - Dhaka Chawkbazar or Mirpur DOHS. Offer a legit price if you are interested. Call 
Price"
Apple iPhone 16 Pro Max 256 GB,114000,Used,"Dhaka, Dhanmondi",8 min ago,https://bikroy.com/dhanmondi/mobile-phones/apple-iphone-16-pro-max-256-gb-tX5wtfnd8OwH3tccAMm0rAVR.html,3,2026-08-28T00:28:58.511593+00:00,individual,"iPhone 16 Pro Max (256GB) | Desert Titanium 
 Full Box + Original Charger | Only 2 in stock
 Singapore Variant
 89% Battery Health
 602 Charging Cycles
 1 SIM + 1 eSIM
 Water Resistant
 No Scratch, No Dent
 10-day Replacement Guarantee
 Cash on Home Delivery
 Dhanmondi 15, Dhaka"
Apple iPhone 16 Pro Max 256 GB,124000,Used,"Dhaka, Mirpur",1 day ago,https://bikroy.com/mirpur/mobile-phones/apple-iphone-16-pro-max-256-gb-czs75pHy8PuWZ2P8lLI7nARU.html,3,2026-08-28T00:28:59.070139+00:00,individual,"iphone 16pro max-256gb
arab variant
colure: desert
BH:97%
cycle count:205
cash mamo + box included
no one single scratch on phone
3month warranty still have"
Apple iPhone 16 Pro Max 256 GB,115000,Used,"Dhaka, Badda",02/08,https://bikroy.com/badda/mobile-phones/apple-iphone-16-pro-max-256-gb-prNAdpBTjAL7GsavQbsFDtta.html,3,2026-08-28T00:28:59.737339+00:00,individual,"Phone unboxed by my own hands, has some scratches. Call to know more details"
Apple iPhone 16 Pro Max 256 GB Silver,119000,Used,"Dhaka, Dhanmondi",10 min ago,https://bikroy.com/dhanmondi/mobile-phones/apple-iphone-16-pro-max-256-gb-silver-yZEFBaLTpC1d1CwLsoEF25ro.html,5,2026-08-28T00:29:00.148304+00:00,individual,"iPhone 16 Pro Max
256GB
Natural Titanium
With box
89% battery health
Water resistant
602 charging cycles
Singapore variant
1 physical SIM, 1 eSIM
Full fresh condition
Not a single scratch or dent
Location: Dhanmondi 15"
Apple iPhone 16 Pro Max 256 GB Pink,116000,Used,"Dhaka, Jamuna Future Park",9 hours ago,https://bikroy.com/jamuna-future-park/mobile-phones/apple-iphone-16-pro-max-256-gb-pink-tWo0DcLW1h3Dgizrbw6hLdN2.html,5,2026-08-28T00:29:00.660453+00:00,individual,"Specifications:
Model: iPhone 16 Pro Max
Storage: 256GB
Battery Health: 90%
Japan Variant
 Special Features:
 Smooth performance
 Facility to check before purchase
Warranty : 10 days Replacement Guarantee and 1 year service Warranty. 
 Shop Name: GIB
 Address:
Jamuna Future Park, West Court, Level-4, Block-A, Shop No: 28A1, Dhaka."
Apple iPhone 15 Pro 128 GB,85000,Used,"Dhaka, Basundhara",2 days ago,https://bikroy.com/basundhara/mobile-phones/apple-iphone-15-pro-128-gb-sKekSmeUXvHSvEJWzf700tzw.html,5,2026-08-28T00:29:01.480929+00:00,individual,"Battery Health: 85%
Storage: 128 GB
Color: Titanium Blue
Region: USA Variant
Face ID: Fully Functional
True Tone: Active
Waterproof: Factory Sealed
Repair History: None (Never opened)
Appearance: No dents, no scratches (10/10 Condition)"
Apple iPhone 16 Pro Max 256 GB Black,109999,Used,"Dhaka, Khilgaon",9 hours ago,https://bikroy.com/khilgaon/mobile-phones/apple-iphone-16-pro-max-256-gb-black-w1XQoZgrw7JY3l3zWcs5iA02.html,5,2026-08-28T00:29:01.998239+00:00,individual,"Price Fixed.
Storage 256GB 
Fresh Condition.
A fine will be given if the phone is proven to be opened.
BH96%
No scratches or dents.
Warranty:-
5 days replacement warranty
5 years service warranty 
Our Shop Address :
Mobile Town
Khilgaon Taltola Masjid Market complex. Shop No: 35 (Ground Floor)"
Apple iPhone 14 128 GB Blue,53500,Used,"Dhaka, Dhanmondi",19 hours ago,https://bikroy.com/dhanmondi/mobile-phones/apple-iphone-14-128-gb-blue-w3OlY4Xr1JNSGD90kifdGFTa.html,5,2026-08-28T00:29:02.701019+00:00,individual,"iPhone 14 
128 GB
84% BH
Without box
Price :"
Apple iPhone 14 Pro Max 256 GB Purple,81000,Used,"Dhaka, Mirpur",10 hours ago,https://bikroy.com/mirpur/mobile-phones/apple-iphone-14-pro-max-256-gb-purple-hZ9L0SL1aoMnxTQShCypJVwU.html,5,2026-08-28T00:29:03.218248+00:00,individual,"Battery health : 88%
Sim : 1 ti esim,1ti physical sim
Body er dan pase halka akti dag ache a chara shompurno phone fresh.
Phone er sathe original charger, box,cash memo shob kichu thakbe."
Apple iPhone 16 Pro Max 256 GB Black,109500,Used,"Dhaka, Jatrabari",9 hours ago,https://bikroy.com/jatrabari/mobile-phones/apple-iphone-16-pro-max-256-gb-black-7oLLlkhq7dGS7B2EZeq2nO9J.html,3,2026-08-28T00:29:04.048401+00:00,individual,"আসসালামু আলাইকুম
Wellcome to Gadget Exchange BD
 
♦️All perfect working

🔰 ক্রয়/বিক্রয় ও এক্সচেঞ্জ মানেই gadget Exchange BD

🔷100% জেনুইন প্রোডাক্ট পেতে চলে আসুন আমাদের দোকানে

📝With cash memo

✅ 7 Day's Replacement

✅ 1 Year's service warranty without Parts


Gadget Exchange BD 
দোকান নং,৬৭ (৩য় তলা)
বিক্রমপুর প্লাজা, জুরাইন রেলগেট ঢাকা-১২০৪"
Apple iPhone 15 Pro Max 256 GB,80000,Used,"Dhaka, Baridhara",9 hours ago,https://bikroy.com/baridhara/mobile-phones/apple-iphone-15-pro-max-256-gb-7n9rma4C3u85sCd6KvymfrIT.html,3,2026-08-28T00:29:04.655618+00:00,individual,"15 Pro max, USA, Health 88%, Display changed"
Apple iPhone 14 Pro Max 256 GB Black,55000,Used,"Dhaka, Khilgaon",23/08,https://bikroy.com/khilgaon/mobile-phones/apple-iphone-14-pro-max-256-gb-black-n9yYAJAIlZpXEvwnUMUcnH86.html,4,2026-08-28T00:29:05.314528+00:00,individual,"iPhone 14 Pro Max — 256GB | BH 79%
Storage: 256GB
Battery Health: 79%
Physical Condition: Completely full fresh
Repair History: None
There are 3 Green Lines on the display — clearing this up beforehand.
Other than that, everything in the phone is completely okay and in fresh condition.
Face ID
True Tone
Camera
Speaker & Mic
Charging
Buttons
Network
All functions OK"
Apple iPhone 14 128 GB Blue,52000,Used,"Dhaka, Dhamrai",1 day ago,https://bikroy.com/dhamrai/mobile-phones/apple-iphone-14-128-gb-blue-oTc3sUH8T5CzzkIto1oi2mua.html,5,2026-08-28T00:29:05.803751+00:00,individual,"iPhone 14 — 128GB
 Singapore variant
 Battery Health 84%
 Original box
 Original cable
 Display original
 সব parts original
 কোনো scratch নেই"
Apple iPhone 14 Pro 128 GB Purple,63000,Used,"Dhaka, Mirpur",1 day ago,https://bikroy.com/mirpur/mobile-phones/apple-iphone-14-pro-128-gb-purple-5QQaVg2Lu9a2YKcIIO7MJy4t.html,3,2026-08-28T00:29:06.501354+00:00,individual,"🔥 For Sale: iPhone 14 Pro (128gb) 🔥

Selling my iPhone 14 Pro. The device is in absolutely like-new condition, used with extreme care, and No scratches or dents.

Model: iPhone 14 Pro(bought from USA)
Variant: USA
Storage: 128
Battery Health: 89 Original)
Condition: 10/10 (Full fresh)
Just Device+cover
Asking Price: 63k
Location: Mirpur 10, dhaka"
Apple iPhone Air 256 GB Blue,100000,Used,"Dhaka, Uttara",18 hours ago,https://bikroy.com/uttara/mobile-phones/apple-iphone-air-256-gb-blue-cS55esJZbiGeQe3UlAhxyk4X.html,3,2026-08-28T00:29:07.011818+00:00,individual,"iPhone Air 256GB Sky Blue with Box. Dual eSIM. Battery Health 100%. Cycle count 20. 100% Original & Non-Refurbished Product. 7 Days Replacement & 1 Year Service Warranty. EMI Facility is also AVAILABLE. Contact Us: Exchange Hub, Shop No: 610, 611, 628 & 629, Level-6, Tropical Alauddin Tower, Sector 3, Road 2, Rajlaxmi, Uttara. Call for Details 017XXXXXXXX"
Apple iPhone 15 Pro Max 256GB Black,91500,Used,"Dhaka, Jatrabari",10 hours ago,https://bikroy.com/jatrabari/mobile-phones/apple-iphone-15-pro-max-256-gb-black-v8XWanGT4NAkIymgXA8lkcfY.html,5,2026-08-28T00:29:07.535007+00:00,individual,"Assalamu Alaikum
Welcome to Gadget Exchange BD

All perfect working
Buying, selling, and exchanging means Gadget Exchange BD
Visit our store to get 100% genuine products
With cash memo
7 Days Replacement
1 Year Service Warranty (excluding parts)
Gadget Exchange BD
Shop No. 67 (3rd Floor)
Vikrampur Plaza, Jurain Railgate, Dhaka-1204"
Apple iPhone 15 128 GB Blue,62000,Used,"Dhaka, Jamuna Future Park",9 hours ago,https://bikroy.com/jamuna-future-park/mobile-phones/apple-iphone-15-128-gb-blue-8aGJNU7UhYxNThqVg85vG0o4.html,3,2026-08-28T00:29:08.238059+00:00,individual,"Specifications:
Model: iPhone 15
Storage: 128 GB
Battery Health: 90%
USA Variant
Special Benefits:
Smooth performance
Attractive and premium design
Facility to check and buy
Warranty: 10days Replacement Guarantee and 1year service Warranty.
Shop Name: GIB
Address:
Jamuna Future Park, West Court, Level-4, Block-A, Shop No: 28A1, Dhaka."
Apple iPhone 15 128 GB Pink,63000,Used,"Dhaka, Dhanmondi",9 hours ago,https://bikroy.com/dhanmondi/mobile-phones/apple-iphone-15-128-gb-pink-fSfyEMdWpUqV1Odc9bFlMgbE.html,5,2026-08-28T00:29:08.648229+00:00,individual,"Description
Welcome to ""Mobile Store""
Our Address:
Mobile Store
Shop number -408 (level 4)
Dhanmondi 32 Sukrabad bus stand
Phone number 017XXXXXXXX"
Apple iPhone 14 Pro 256 GB Purple,53500,Used,"Dhaka, Chaukbazar",24/08,https://bikroy.com/chaukbazar/mobile-phones/apple-iphone-14-pro-256-gb-purple-7BihG5taq6ZHyt0n0Ai0WMcy.html,5,2026-08-28T00:29:09.420700+00:00,individual,"#sellpost
#iPhone 14 Pro 256 GB
Battery Health 80% Singapore variant 
True Tone, Face ID, Water resistant 
Box and device, Cable provided 
Display changed with another device 
Everything all ok, No issues device"
Apple iPhone 14 Pro Max 128 GB Purple,58500,Used,"Dhaka, Savar",1 day ago,https://bikroy.com/savar/mobile-phones/apple-iphone-14-pro-max-128-gb-purple-pCJr3E0z0NFxTHCLWgpE4jkP.html,4,2026-08-28T00:29:09.726906+00:00,individual,"Iphone 14 pro max 128 gb bh 77%(original)
Display change (gx original)
Sathe charger cable dibo (no box)
price akdom fixd damadami cholbe na
No 018XXXXXXXX"
Apple iPhone 16 128 GB Blue,78000,Used,"Dhaka, Jamuna Future Park",9 hours ago,https://bikroy.com/jamuna-future-park/mobile-phones/apple-iphone-16-128-gb-blue-aPfEOolJ6mgKIaQndBLNweAD.html,4,2026-08-28T00:29:10.419376+00:00,individual,"Specifications:
Model: Iphone 16
Storage: 128 GB
Battery Health: 100% 
Cycle Count: 87
Special Benefits:
Smooth performance
Attractive and premium design
Facility to check and buy
Warranty: 10 days Replacement Guarantee and 1 year service Warranty.
Shop Name: GIB
Address:
Jamuna Future Park, West Court, Level-4, Block-A, Shop No: 28A1, Dhaka."
Apple iPhone 12 Pro Max 256 GB Blue,53000,Used,"Dhaka, Farmgate",9 hours ago,https://bikroy.com/farmgate/mobile-phones/apple-iphone-12-pro-max-256-gb-blue-aRsLH1NamiWlxD0frAU1gy2G.html,2,2026-08-28T00:29:10.905811+00:00,individual,"Singapore Variant
256GB
10-day replacement guarantee
2-year service warranty
Fast and secure courier service across the country
Attractive exchange offers
Emon Gadget Point
Basement-1, Shop-84
Bashundhara City Shopping Mall"
Apple iPhone Air 256 GB Blue,98000,Used,"Dhaka, Mohammadpur",26 min ago,https://bikroy.com/mohammadpur/mobile-phones/apple-iphone-air-256-gb-blue-1fyLiiOldQrnnzaXtFtBT8zC.html,3,2026-08-28T00:29:11.461078+00:00,individual,"Name: iPhone 17 Air. Color: Sky blue. Battery Health: 100%. Storage: 256GB. Cycle: 20. Limited warranty: 21 April 2027. Used like new. With full box. Price: Call for best price. Used mobile: 3 days replacement & 6 months service warranty. New mobile: 7 days replacement & 1 year service warranty included. Contact: SK mobile gator, Shop 670."
Apple iPhone 13 Pro 128 GB Black,53000,Used,"Dhaka, Dhanmondi",10 hours ago,https://bikroy.com/dhanmondi/mobile-phones/apple-iphone-13-pro-128-gb-black-aigwaMBICsB9HcTlkcx1pTc2.html,5,2026-08-28T00:29:12.232838+00:00,individual,"Welcome to ""Mobile Store""
Our address:-
Mobile Store
Shop number -408 (level 4)
Dhanmondi 32 Sukrabad bus stand
Phone number:
Specifications:-
IPhone 13 pro
Ram-
Rom- 128
>> Li-Ion: 3000
>>Rear: 12+12+12 Front 12
Chipset >> Apple A15 Bionic
Display: Super Retina XDR OLED"
Apple iPhone 13 128 GB Blue,38000,Used,"Dhaka, Uttara",1 day ago,https://bikroy.com/uttara/mobile-phones/apple-iphone-13-128-gb-blue-dknshiljq65gfOZ8z5ehfIJ8.html,3,2026-08-28T00:29:12.632780+00:00,individual,ফোন একদম ফ্রেশ বাইরে থেকে আনা হয়েছে। ইউ এস বেরিয়ান । ফোন এক হাতে চালানো হয়েছে ছবি যত্ন সহকারে চালানো হয়েছে আপনার কন্ডিশন খুবই ফ্রেশ আছে। ফোনের ব্যাটারী হেলথ আছে ৮৩%... সিকিউরিটি হিসেবে সবকিছু দেওয়া যাবে কোনো সমস্যা নেই....
Apple iPhone 13 Pro 256 GB White,49000,Used,"Dhaka, Dhanmondi",19 hours ago,https://bikroy.com/dhanmondi/mobile-phones/apple-iphone-13-pro-256-gb-white-6fuuvRe47F9sevcfoA9rYzIW.html,5,2026-08-28T00:29:13.159241+00:00,individual,"iPhone 13 pro
Without box
256 GB
65% BH"
Apple iPhone 13 Pro 256 GB Gold,47500,Used,"Dhaka, Khilgaon",18 hours ago,https://bikroy.com/khilgaon/mobile-phones/apple-iphone-13-pro-256-gb-gold-6BHjYUTMjGQa1l1buWoe16pV.html,3,2026-08-28T00:29:13.869606+00:00,individual,"iphone 13 pro only device 
sathe shop cash mamu dewa hobe
256 gb
99% fresh
location || khilgion taltola market || dhaka telecom 2 :: shop no 145 || 1st floor"
Apple iPhone 11 Pro 256 GB Black,34500,Used,"Dhaka, Mohammadpur",9 hours ago,https://bikroy.com/mohammadpur/mobile-phones/apple-iphone-11-pro-256-gb-black-dNZgpdst4x0e8W2unD1TSvfw.html,2,2026-08-28T00:29:14.283953+00:00,individual,"Iphone 11 Pro 256GB 92% Battery Health, Contact number -"
Apple iPhone 13 128 GB,37990,Used,"Dhaka, Shyamoli",11 min ago,https://bikroy.com/shyamoli/mobile-phones/apple-iphone-13-128-gb-oUXEfM3yMLKLyNav7fOmzW1t.html,3,2026-08-28T00:29:15.099290+00:00,individual,"Apple -13
128 GB=37990/= Fixed Price

Our Address
Mobile Plaza
Shyamoli Tower Complex Market
2nd Floor, Shop No 13, 14
Shyamoli, Mohammadpur, Dhaka
Online Link
You can view and order
Download from Play Store
Mobile Plaza
Our Website
Facebook Page
Facebook/Mobil Plaza"
Apple iPhone 13 128 GB White,39500,Used,"Dhaka, Baridhara",9 hours ago,https://bikroy.com/baridhara/mobile-phones/apple-iphone-13-128-gb-white-f1Ef4L6fI11gmi7M8WOuP7YR.html,4,2026-08-28T00:29:15.820933+00:00,individual,"iPhone 13 (128 and 256) available, every phone is full fresh just like brand new. Comes with box. Colors available (White, Pink and Blue), Battery health ranges from 82 to 92. All at Jamuna Future Park (GIB, Shop No 28A1, Block A, Level 4)"
Apple iPhone 13 128 GB Blue,39499,Used,"Dhaka, Basabo",19 hours ago,https://bikroy.com/basabo/mobile-phones/apple-iphone-13-128-gb-blue-ngMzdWaFXn44sQqAxnlJ6NxV.html,5,2026-08-28T00:29:16.435554+00:00,individual,"ব্যাটারি হেলথ ৮১% পার্সেন্ট
অরজিনাল বাক্সও পাবেন 
ফোনে কোন সমস্যা নাই"
Apple iPhone 12 Pro 256 GB Gold,39999,Used,"Dhaka, Khilgaon",18 hours ago,https://bikroy.com/khilgaon/mobile-phones/apple-iphone-12-pro-256-gb-gold-nQnHgAheIvPuROmnH7kyTjD5.html,3,2026-08-28T00:29:17.096769+00:00,individual,"Iphone 12 pro 256GB
BH 85%
25 Bank EMI available"
Apple iPhone 13 128 GB Black,45000,Used,"Dhaka, Baridhara",9 hours ago,https://bikroy.com/baridhara/mobile-phones/apple-iphone-13-128-gb-black-AQWVa4PUT6eL6tejTMRyfBWJ.html,5,2026-08-28T00:29:17.659299+00:00,individual,"iPhone 13 128GB, 92% battery health, full boxed, Singapore variant, like new condition, authentic."
Apple iPhone 13 128 GB White,38990,Used,"Dhaka, Dhanmondi",1 hour ago,https://bikroy.com/dhanmondi/mobile-phones/apple-iphone-13-128-gb-white-fRF8WBlhOXOXtMfVaMKwBCDs.html,5,2026-08-28T00:29:18.277887+00:00,individual,"Visit our showroom directly:

KMS MOBILE SHOP 
Metro Shopping Mall
Shop No- 419 (4th Floor)
Dhanmondi 32 Bus Stand, Mirpur Road."
Apple iPhone 13 Mini 128 GB White,47000,Used,"Dhaka, Dhanmondi",9 hours ago,https://bikroy.com/dhanmondi/mobile-phones/apple-iphone-13-mini-128-gb-white-cXM5ho7sQ2LaYZ8fG74pwNlb.html,5,2026-08-28T00:29:19.088662+00:00,individual,"Description
Welcome to ""Mobile Store""
Our Address:-
Mobile Store
Shop number -408 (level 4)
Dhanmondi 32 Sukrabad bus stand
Phone number 017XXXXXXXX"
Apple iPhone 13 128 GB Blue,38000,Used,"Dhaka, Jamuna Future Park",9 hours ago,https://bikroy.com/jamuna-future-park/mobile-phones/apple-iphone-13-128-gb-blue-uVClQy7Bxz18OV3J2RSES3Mw.html,4,2026-08-28T00:29:19.688843+00:00,individual,"Specification:
Model: iPhone 13
Storage: 128 GB
Battery Health: 94%
Special Benefits:
Smooth performance
Attractive and premium design
Sufficient storage
Advanced display and camera
Suitable for daily use
Facility to check and buy
Shop Name: GIB
Address:
Jamuna Future Park, West Court, Level-4, Block-A, Shop No: 28A1, Dhaka."
Apple iPhone 13 128 GB,39000,Used,"Dhaka, Elephant Road",19 hours ago,https://bikroy.com/elephant-road/mobile-phones/apple-iphone-13-128-gb-rsBusyMhfHXhKL9J6lmPaYoT.html,3,2026-08-28T00:29:20.117452+00:00,individual,"Welcome to Trade Together.
We offer wholesale pricing even if you buy just one piece. If you are a shopkeeper, you will get a special discount.
Warranty Policy: 7-day replacement facility (excluding touch-display and physical condition).
Additionally, a three-month servicing warranty (excluding parts).
Address: Motaleb Plaza, Shop: 600/V
Call 019XXXXXXXX"
Apple iPhone 12 128 GB,34999,Used,"Dhaka, Basundhara",18 hours ago,https://bikroy.com/basundhara/mobile-phones/apple-iphone-12-128-gb-6jIq9lnIlNpdmjfjqlCrYmUA.html,5,2026-08-28T00:29:20.741325+00:00,individual,"iPhone 12 128GB
Battery Health 87%
Full Boxed
Clean condition, smooth performance & premium feel — still a beast for daily use!
Visit Our Shop
Basement-2, Shop No: 94
Bashundhara City Shopping Complex
Panthapath, Dhaka 1215
You can easily find our shop on the left side after going down the escalator."
Apple iPhone 13 128 GB Green,39000,Used,"Dhaka, Savar",9 hours ago,https://bikroy.com/savar/mobile-phones/apple-iphone-13-128-gb-green-noo15NEuEP7Wv26UEjGU4yiZ.html,5,2026-08-28T00:29:21.447657+00:00,individual,"Mobile details:
Model: iPhone 13
USA Variant
Storage: 128GB
Battery Health: 81%
Warranty: Get a 7-day guarantee and a 2-year service warranty.
 Opportunity to view and check the phone before buying
 Clear information about the phone's condition
 Great phone at an affordable price
 N.S Computer & Phone Gadget
 E #40 (Level-5), Sena Shopping Complex, Nabinagar, Savar, Dhaka"
Apple iPhone 12 128 GB,28500,Used,"Dhaka, Banglamotor",23 min ago,https://bikroy.com/banglamotor/mobile-phones/apple-iphone-12-128-gb-ATbbSD9K8QfEko1S8fzWSLWV.html,4,2026-08-28T00:29:22.164771+00:00,individual,Dhaka Hatirpool Motaleb Plaza shop number 592
Apple iPhone 12 Pro 256 GB,41500,Used,"Dhaka, Jamuna Future Park",15 min ago,https://bikroy.com/jamuna-future-park/mobile-phones/apple-iphone-12-pro-256-gb-xut6ZdTmPWquK58IJD2A72XY.html,2,2026-08-28T00:29:22.782690+00:00,business,"USED PHONE DHAMAKA OFFER🔥
MODEL: iPhone 12 Pro
RAM: 6GB
STORAGE: 256GB
BATTERY HEALTH: 89-90%
 
7 Days Replacement Guarantee
(Excluding Display & Software Update Issues)
3 Years Free Service Warranty
Buy•Sell•Exchange Available
Nationwide Courier Service Available
Shop Location: Level-4, Shop-4B-007D, Jamuna Future Park, Dhaka"
Apple iPhone 13 128 GB,45000,Used,"Dhaka, Dhanmondi",10 hours ago,https://bikroy.com/dhanmondi/mobile-phones/apple-iphone-13-128-gb-ynl2e1ETlRucL2wejkuqCjYt.html,5,2026-08-28T00:29:23.391967+00:00,individual,"Description
Welcome to ""Mobile Store""
Find us here:-
Mobile Store
Shop number -408(level 4)
Dhanmondi 32 Sukrabad bus stand
Phone number 017XXXXXXXX"
New Xiaomi Redmi 17 128 GB Green,24999,Brand New,"Chattogram, Agrabad",10 hours ago,https://bikroy.com/agrabad/mobile-phones/new-xiaomi-redmi-17-128-gb-green-oWRkTTLmGY0tYJ4QOUTKm8wD.html,3,2026-08-28T00:29:34.354463+00:00,individual,"Stay with us by liking & following our page to get updates on any product prices. Our page link –
** Call or message us on WhatsApp at the number provided on Bikroy to buy a phone on instalment.
_____________________________________
Address:
Shop-537, Level-5
Akhtaruzzaman Center,
Agrabad, Chittagong."
Xiaomi Redmi Note 14 Pro 256 GB Black,24900,Used,"Chattogram, Muradpur",18 hours ago,https://bikroy.com/muradpur/mobile-phones/xiaomi-redmi-note-14-pro-256-gb-black-rffYLKHM7KGnMh9sJgKtRjq3.html,4,2026-08-28T00:29:35.073527+00:00,individual,"Redmi Note 14 Pro 
Official 
8/256 
Full box with original charger... 
 Benefits:
 15-day replacement guarantee
 Device – Trusted Mobile Shop
 Shop No: 319, 3rd Floor (Lift 2 )
 CPDL RB Midtown Market, Muradpur, Chattogram (Beside Mecca Hotel)"
New Xiaomi Redmi Note 15 128 GB Black,22500,Brand New,"Chattogram, Kotwali, Chattogram",30/07,https://bikroy.com/kotwali/mobile-phones/new-xiaomi-redmi-note-15-128-gb-black-Cekf3FjhsCIRDrcnGvFEWwFW.html,3,2026-08-28T00:29:45.203898+00:00,individual,"The phone was bought brand new from Dazzle for 24700 taka on 12/07/2026. It has 1 year warranty. No problems. Can be checked as desired. Location: come to New Market or Kotwali. Everything that comes with the box and charger will be given.
Price will be slightly negotiable. Selling urgently because money is needed."
